 frequency   v(VOUT1)    v(VOUT1)   
 6.7608e+02  1.0000e+00 -8.7387e-10 
 6.9183e+02  1.0000e+00 -8.9422e-10 
 7.0795e+02  1.0000e+00 -9.1505e-10 
 7.2444e+02  1.0000e+00 -9.3636e-10 
 7.4131e+02  1.0000e+00 -9.5818e-10 
 7.5858e+02  1.0000e+00 -9.8049e-10 
 7.7625e+02  1.0000e+00 -1.0033e-09 
 7.9433e+02  1.0000e+00 -1.0267e-09 
 8.1283e+02  1.0000e+00 -1.0506e-09 
 8.3176e+02  1.0000e+00 -1.0751e-09 
 8.5114e+02  1.0000e+00 -1.1001e-09 
 8.7096e+02  1.0000e+00 -1.1258e-09 
 8.9125e+02  1.0000e+00 -1.1520e-09 
 9.1201e+02  1.0000e+00 -1.1788e-09 
 9.3325e+02  1.0000e+00 -1.2063e-09 
 9.5499e+02  1.0000e+00 -1.2344e-09 
 9.7724e+02  1.0000e+00 -1.2631e-09 
 1.0000e+03  1.0000e+00 -1.2925e-09 
 1.0233e+03  1.0000e+00 -1.3227e-09 
 1.0471e+03  1.0000e+00 -1.3535e-09 
 1.0715e+03  1.0000e+00 -1.3850e-09 
 1.0965e+03  1.0000e+00 -1.4172e-09 
 1.1220e+03  1.0000e+00 -1.4503e-09 
 1.1482e+03  1.0000e+00 -1.4840e-09 
 1.1749e+03  1.0000e+00 -1.5186e-09 
 1.2023e+03  1.0000e+00 -1.5540e-09 
 1.2303e+03  1.0000e+00 -1.5902e-09 
 1.2589e+03  1.0000e+00 -1.6272e-09 
 1.2882e+03  1.0000e+00 -1.6651e-09 
 1.3183e+03  1.0000e+00 -1.7039e-09 
 1.3490e+03  1.0000e+00 -1.7436e-09 
 1.3804e+03  1.0000e+00 -1.7842e-09 
 1.4125e+03  1.0000e+00 -1.8258e-09 
 1.4454e+03  1.0000e+00 -1.8683e-09 
 1.4791e+03  1.0000e+00 -1.9118e-09 
 1.5136e+03  1.0000e+00 -1.9563e-09 
 1.5488e+03  1.0000e+00 -2.0019e-09 
 1.5849e+03  1.0000e+00 -2.0485e-09 
 1.6218e+03  1.0000e+00 -2.0963e-09 
 1.6596e+03  1.0000e+00 -2.1451e-09 
 1.6982e+03  1.0000e+00 -2.1951e-09 
 1.7378e+03  1.0000e+00 -2.2462e-09 
 1.7783e+03  1.0000e+00 -2.2985e-09 
 1.8197e+03  1.0000e+00 -2.3520e-09 
 1.8621e+03  1.0000e+00 -2.4068e-09 
 1.9055e+03  1.0000e+00 -2.4629e-09 
 1.9498e+03  1.0000e+00 -2.5203e-09 
 1.9953e+03  1.0000e+00 -2.5790e-09 
 2.0417e+03  1.0000e+00 -2.6390e-09 
 2.0893e+03  1.0000e+00 -2.7005e-09 
 2.1380e+03  1.0000e+00 -2.7634e-09 
 2.1878e+03  1.0000e+00 -2.8278e-09 
 2.2387e+03  1.0000e+00 -2.8936e-09 
