 time        v(VOUT1)   
 1.5325e-07  1.2398e-02 
 1.5335e-07  1.2398e-02 
 1.5345e-07  1.2398e-02 
 1.5355e-07  1.2398e-02 
 1.5365e-07  1.2398e-02 
 1.5375e-07  1.2398e-02 
 1.5385e-07  1.2398e-02 
 1.5395e-07  1.2398e-02 
 1.5405e-07  1.2398e-02 
 1.5415e-07  1.2398e-02 
 1.5425e-07  1.2398e-02 
 1.5435e-07  1.2398e-02 
 1.5445e-07  1.2398e-02 
 1.5455e-07  1.2398e-02 
 1.5465e-07  1.2398e-02 
 1.5475e-07  1.2398e-02 
 1.5485e-07  1.2398e-02 
 1.5495e-07  1.2398e-02 
 1.5505e-07  1.2398e-02 
 1.5515e-07  1.2398e-02 
 1.5525e-07  1.2398e-02 
 1.5535e-07  1.2398e-02 
 1.5545e-07  1.2398e-02 
 1.5555e-07  1.2398e-02 
 1.5565e-07  1.2398e-02 
 1.5575e-07  1.2398e-02 
 1.5585e-07  1.2398e-02 
 1.5595e-07  1.2398e-02 
 1.5605e-07  1.2398e-02 
 1.5615e-07  1.2398e-02 
 1.5625e-07  1.2398e-02 
 1.5635e-07  1.2398e-02 
 1.5645e-07  1.2398e-02 
 1.5655e-07  1.2398e-02 
 1.5665e-07  1.2398e-02 
 1.5675e-07  1.2398e-02 
 1.5685e-07  1.2398e-02 
 1.5695e-07  1.2398e-02 
 1.5705e-07  1.2398e-02 
 1.5715e-07  1.2398e-02 
 1.5725e-07  1.2398e-02 
 1.5735e-07  1.2398e-02 
 1.5745e-07  1.2398e-02 
 1.5755e-07  1.2398e-02 
 1.5765e-07  1.2398e-02 
 1.5775e-07  1.2398e-02 
 1.5785e-07  1.2398e-02 
 1.5795e-07  1.2398e-02 
 1.5805e-07  1.2398e-02 
 1.5815e-07  1.2398e-02 
 1.5825e-07  1.2398e-02 
 1.5835e-07  1.2398e-02 
 1.5845e-07  1.2398e-02 
 1.5855e-07  1.2398e-02 
 1.5865e-07  1.2398e-02 
 1.5875e-07  1.2398e-02 
 1.5885e-07  1.2398e-02 
 1.5895e-07  1.2398e-02 
 1.5905e-07  1.2398e-02 
 1.5915e-07  1.2398e-02 
 1.5925e-07  1.2398e-02 
 1.5935e-07  1.2398e-02 
 1.5945e-07  1.2398e-02 
 1.5955e-07  1.2398e-02 
 1.5965e-07  1.2398e-02 
 1.5975e-07  1.2398e-02 
 1.5985e-07  1.2398e-02 
 1.5995e-07  1.2398e-02 
 1.6005e-07  1.2398e-02 
 1.6015e-07  1.2398e-02 
 1.6025e-07  1.2398e-02 
 1.6035e-07  1.2398e-02 
 1.6045e-07  1.2398e-02 
 1.6055e-07  1.2398e-02 
 1.6065e-07  1.2398e-02 
 1.6075e-07  1.2398e-02 
 1.6085e-07  1.2398e-02 
 1.6095e-07  1.2398e-02 
 1.6105e-07  1.2398e-02 
 1.6115e-07  1.2398e-02 
 1.6125e-07  1.2398e-02 
 1.6135e-07  1.2398e-02 
 1.6145e-07  1.2398e-02 
 1.6155e-07  1.2398e-02 
 1.6165e-07  1.2398e-02 
 1.6175e-07  1.2398e-02 
 1.6185e-07  1.2398e-02 
 1.6195e-07  1.2398e-02 
 1.6205e-07  1.2398e-02 
 1.6215e-07  1.2398e-02 
 1.6225e-07  1.2398e-02 
 1.6235e-07  1.2398e-02 
 1.6245e-07  1.2398e-02 
 1.6255e-07  1.2398e-02 
 1.6265e-07  1.2398e-02 
 1.6275e-07  1.2398e-02 
 1.6285e-07  1.2398e-02 
 1.6295e-07  1.2398e-02 
 1.6305e-07  1.2398e-02 
 1.6315e-07  1.2398e-02 
 1.6325e-07  1.2398e-02 
 1.6335e-07  1.2398e-02 
 1.6345e-07  1.2398e-02 
 1.6355e-07  1.2398e-02 
 1.6365e-07  1.2398e-02 
 1.6375e-07  1.2398e-02 
 1.6385e-07  1.2398e-02 
 1.6395e-07  1.2398e-02 
 1.6405e-07  1.2398e-02 
 1.6415e-07  1.2398e-02 
 1.6425e-07  1.2398e-02 
 1.6435e-07  1.2398e-02 
 1.6445e-07  1.2398e-02 
 1.6455e-07  1.2398e-02 
 1.6465e-07  1.2398e-02 
 1.6475e-07  1.2398e-02 
 1.6485e-07  1.2398e-02 
 1.6495e-07  1.2398e-02 
 1.6505e-07  1.2398e-02 
 1.6515e-07  1.2398e-02 
 1.6525e-07  1.2398e-02 
 1.6535e-07  1.2398e-02 
 1.6545e-07  1.2398e-02 
 1.6555e-07  1.2398e-02 
 1.6565e-07  1.2398e-02 
 1.6575e-07  1.2398e-02 
 1.6585e-07  1.2398e-02 
 1.6595e-07  1.2398e-02 
 1.6605e-07  1.2398e-02 
 1.6615e-07  1.2398e-02 
 1.6625e-07  1.2398e-02 
 1.6635e-07  1.2398e-02 
 1.6645e-07  1.2398e-02 
 1.6655e-07  1.2398e-02 
 1.6665e-07  1.2398e-02 
 1.6675e-07  1.2398e-02 
 1.6685e-07  1.2398e-02 
 1.6695e-07  1.2398e-02 
 1.6705e-07  1.2398e-02 
 1.6715e-07  1.2398e-02 
 1.6725e-07  1.2398e-02 
 1.6735e-07  1.2398e-02 
 1.6745e-07  1.2398e-02 
 1.6755e-07  1.2398e-02 
 1.6765e-07  1.2398e-02 
 1.6775e-07  1.2398e-02 
 1.6785e-07  1.2398e-02 
 1.6795e-07  1.2398e-02 
 1.6805e-07  1.2398e-02 
 1.6815e-07  1.2398e-02 
 1.6825e-07  1.2398e-02 
 1.6835e-07  1.2398e-02 
 1.6845e-07  1.2398e-02 
 1.6855e-07  1.2398e-02 
 1.6865e-07  1.2398e-02 
 1.6875e-07  1.2398e-02 
 1.6885e-07  1.2398e-02 
 1.6895e-07  1.2398e-02 
 1.6905e-07  1.2398e-02 
 1.6915e-07  1.2398e-02 
 1.6925e-07  1.2398e-02 
 1.6935e-07  1.2398e-02 
 1.6945e-07  1.2398e-02 
 1.6955e-07  1.2398e-02 
 1.6965e-07  1.2398e-02 
 1.6975e-07  1.2398e-02 
 1.6985e-07  1.2398e-02 
 1.6995e-07  1.2398e-02 
 1.7005e-07  1.2398e-02 
 1.7015e-07  1.2398e-02 
 1.7025e-07  1.2398e-02 
 1.7035e-07  1.2398e-02 
 1.7045e-07  1.2398e-02 
 1.7055e-07  1.2398e-02 
 1.7065e-07  1.2398e-02 
 1.7075e-07  1.2398e-02 
 1.7085e-07  1.2398e-02 
 1.7095e-07  1.2398e-02 
 1.7105e-07  1.2398e-02 
 1.7115e-07  1.2398e-02 
 1.7125e-07  1.2398e-02 
 1.7135e-07  1.2398e-02 
 1.7145e-07  1.2398e-02 
 1.7155e-07  1.2398e-02 
 1.7165e-07  1.2398e-02 
 1.7175e-07  1.2398e-02 
 1.7185e-07  1.2398e-02 
 1.7195e-07  1.2398e-02 
 1.7205e-07  1.2398e-02 
 1.7215e-07  1.2398e-02 
 1.7225e-07  1.2398e-02 
 1.7235e-07  1.2398e-02 
 1.7245e-07  1.2398e-02 
 1.7255e-07  1.2398e-02 
 1.7265e-07  1.2398e-02 
 1.7275e-07  1.2398e-02 
 1.7285e-07  1.2398e-02 
 1.7295e-07  1.2398e-02 
 1.7305e-07  1.2398e-02 
 1.7315e-07  1.2398e-02 
 1.7325e-07  1.2398e-02 
 1.7335e-07  1.2398e-02 
 1.7345e-07  1.2398e-02 
 1.7355e-07  1.2398e-02 
 1.7365e-07  1.2398e-02 
 1.7375e-07  1.2398e-02 
 1.7385e-07  1.2398e-02 
 1.7395e-07  1.2398e-02 
 1.7405e-07  1.2398e-02 
 1.7415e-07  1.2398e-02 
 1.7425e-07  1.2398e-02 
 1.7435e-07  1.2398e-02 
 1.7445e-07  1.2398e-02 
 1.7455e-07  1.2398e-02 
 1.7465e-07  1.2398e-02 
 1.7475e-07  1.2398e-02 
 1.7485e-07  1.2398e-02 
 1.7495e-07  1.2398e-02 
 1.7505e-07  1.2398e-02 
 1.7515e-07  1.2398e-02 
 1.7525e-07  1.2398e-02 
 1.7535e-07  1.2398e-02 
 1.7545e-07  1.2398e-02 
 1.7555e-07  1.2398e-02 
 1.7565e-07  1.2398e-02 
 1.7575e-07  1.2398e-02 
 1.7585e-07  1.2398e-02 
 1.7595e-07  1.2398e-02 
 1.7605e-07  1.2398e-02 
 1.7615e-07  1.2398e-02 
 1.7625e-07  1.2398e-02 
 1.7635e-07  1.2398e-02 
 1.7645e-07  1.2398e-02 
 1.7655e-07  1.2398e-02 
 1.7665e-07  1.2398e-02 
 1.7675e-07  1.2398e-02 
 1.7685e-07  1.2398e-02 
 1.7695e-07  1.2398e-02 
 1.7705e-07  1.2398e-02 
 1.7715e-07  1.2398e-02 
 1.7725e-07  1.2398e-02 
 1.7735e-07  1.2398e-02 
 1.7745e-07  1.2398e-02 
 1.7755e-07  1.2398e-02 
 1.7765e-07  1.2398e-02 
 1.7775e-07  1.2398e-02 
 1.7785e-07  1.2398e-02 
 1.7795e-07  1.2398e-02 
 1.7805e-07  1.2398e-02 
 1.7815e-07  1.2398e-02 
 1.7825e-07  1.2398e-02 
 1.7835e-07  1.2398e-02 
 1.7845e-07  1.2398e-02 
 1.7855e-07  1.2398e-02 
 1.7865e-07  1.2398e-02 
 1.7875e-07  1.2398e-02 
 1.7885e-07  1.2398e-02 
 1.7895e-07  1.2398e-02 
 1.7905e-07  1.2398e-02 
 1.7915e-07  1.2398e-02 
 1.7925e-07  1.2398e-02 
 1.7935e-07  1.2398e-02 
 1.7945e-07  1.2398e-02 
 1.7955e-07  1.2398e-02 
 1.7965e-07  1.2398e-02 
 1.7975e-07  1.2398e-02 
 1.7985e-07  1.2398e-02 
 1.7995e-07  1.2398e-02 
 1.8005e-07  1.2398e-02 
 1.8015e-07  1.2398e-02 
 1.8025e-07  1.2398e-02 
 1.8035e-07  1.2398e-02 
 1.8045e-07  1.2398e-02 
 1.8055e-07  1.2398e-02 
 1.8065e-07  1.2398e-02 
 1.8075e-07  1.2398e-02 
 1.8085e-07  1.2398e-02 
 1.8095e-07  1.2398e-02 
 1.8105e-07  1.2398e-02 
 1.8115e-07  1.2398e-02 
 1.8125e-07  1.2398e-02 
 1.8135e-07  1.2398e-02 
 1.8145e-07  1.2398e-02 
 1.8155e-07  1.2398e-02 
 1.8165e-07  1.2398e-02 
 1.8175e-07  1.2398e-02 
 1.8185e-07  1.2398e-02 
 1.8195e-07  1.2398e-02 
 1.8205e-07  1.2398e-02 
 1.8215e-07  1.2398e-02 
 1.8225e-07  1.2398e-02 
 1.8235e-07  1.2398e-02 
 1.8245e-07  1.2398e-02 
 1.8255e-07  1.2398e-02 
 1.8265e-07  1.2398e-02 
 1.8275e-07  1.2398e-02 
 1.8285e-07  1.2398e-02 
 1.8295e-07  1.2398e-02 
 1.8305e-07  1.2398e-02 
 1.8315e-07  1.2398e-02 
 1.8325e-07  1.2398e-02 
 1.8335e-07  1.2398e-02 
 1.8345e-07  1.2398e-02 
 1.8355e-07  1.2398e-02 
 1.8365e-07  1.2398e-02 
 1.8375e-07  1.2398e-02 
 1.8385e-07  1.2398e-02 
 1.8395e-07  1.2398e-02 
 1.8405e-07  1.2398e-02 
 1.8415e-07  1.2398e-02 
 1.8425e-07  1.2398e-02 
 1.8435e-07  1.2398e-02 
 1.8445e-07  1.2398e-02 
 1.8455e-07  1.2398e-02 
 1.8465e-07  1.2398e-02 
 1.8475e-07  1.2398e-02 
 1.8485e-07  1.2398e-02 
 1.8495e-07  1.2398e-02 
 1.8505e-07  1.2398e-02 
 1.8515e-07  1.2398e-02 
 1.8525e-07  1.2398e-02 
 1.8535e-07  1.2398e-02 
 1.8545e-07  1.2398e-02 
 1.8555e-07  1.2398e-02 
 1.8565e-07  1.2398e-02 
 1.8575e-07  1.2398e-02 
 1.8585e-07  1.2398e-02 
 1.8595e-07  1.2398e-02 
 1.8605e-07  1.2398e-02 
 1.8615e-07  1.2398e-02 
 1.8625e-07  1.2398e-02 
 1.8635e-07  1.2398e-02 
 1.8645e-07  1.2398e-02 
 1.8655e-07  1.2398e-02 
 1.8665e-07  1.2398e-02 
 1.8675e-07  1.2398e-02 
 1.8685e-07  1.2398e-02 
 1.8695e-07  1.2398e-02 
 1.8705e-07  1.2398e-02 
 1.8715e-07  1.2398e-02 
 1.8725e-07  1.2398e-02 
 1.8735e-07  1.2398e-02 
 1.8745e-07  1.2398e-02 
 1.8755e-07  1.2398e-02 
 1.8765e-07  1.2398e-02 
 1.8775e-07  1.2398e-02 
 1.8785e-07  1.2398e-02 
 1.8795e-07  1.2398e-02 
 1.8805e-07  1.2398e-02 
 1.8815e-07  1.2398e-02 
 1.8825e-07  1.2398e-02 
 1.8835e-07  1.2398e-02 
 1.8845e-07  1.2398e-02 
 1.8855e-07  1.2398e-02 
 1.8865e-07  1.2398e-02 
 1.8875e-07  1.2398e-02 
 1.8885e-07  1.2398e-02 
 1.8895e-07  1.2398e-02 
 1.8905e-07  1.2398e-02 
 1.8915e-07  1.2398e-02 
 1.8925e-07  1.2398e-02 
 1.8935e-07  1.2398e-02 
 1.8945e-07  1.2398e-02 
 1.8955e-07  1.2398e-02 
 1.8965e-07  1.2398e-02 
 1.8975e-07  1.2398e-02 
 1.8985e-07  1.2398e-02 
 1.8995e-07  1.2398e-02 
 1.9005e-07  1.2398e-02 
 1.9015e-07  1.2398e-02 
 1.9025e-07  1.2398e-02 
 1.9035e-07  1.2398e-02 
 1.9045e-07  1.2398e-02 
 1.9055e-07  1.2398e-02 
 1.9065e-07  1.2398e-02 
 1.9075e-07  1.2398e-02 
 1.9085e-07  1.2398e-02 
 1.9095e-07  1.2398e-02 
 1.9105e-07  1.2398e-02 
 1.9115e-07  1.2398e-02 
 1.9125e-07  1.2398e-02 
 1.9135e-07  1.2398e-02 
 1.9145e-07  1.2398e-02 
 1.9155e-07  1.2398e-02 
 1.9165e-07  1.2398e-02 
 1.9175e-07  1.2398e-02 
 1.9185e-07  1.2398e-02 
 1.9195e-07  1.2398e-02 
 1.9205e-07  1.2398e-02 
 1.9215e-07  1.2398e-02 
 1.9225e-07  1.2398e-02 
 1.9235e-07  1.2398e-02 
 1.9245e-07  1.2398e-02 
 1.9255e-07  1.2398e-02 
 1.9265e-07  1.2398e-02 
 1.9275e-07  1.2398e-02 
 1.9285e-07  1.2398e-02 
 1.9295e-07  1.2398e-02 
 1.9305e-07  1.2398e-02 
 1.9315e-07  1.2398e-02 
 1.9325e-07  1.2398e-02 
 1.9335e-07  1.2398e-02 
 1.9345e-07  1.2398e-02 
 1.9355e-07  1.2398e-02 
 1.9365e-07  1.2398e-02 
 1.9375e-07  1.2398e-02 
 1.9385e-07  1.2398e-02 
 1.9395e-07  1.2398e-02 
 1.9405e-07  1.2398e-02 
 1.9415e-07  1.2398e-02 
 1.9425e-07  1.2398e-02 
 1.9435e-07  1.2398e-02 
 1.9445e-07  1.2398e-02 
 1.9455e-07  1.2398e-02 
 1.9465e-07  1.2398e-02 
 1.9475e-07  1.2398e-02 
 1.9485e-07  1.2398e-02 
 1.9495e-07  1.2398e-02 
 1.9505e-07  1.2398e-02 
 1.9515e-07  1.2398e-02 
 1.9525e-07  1.2398e-02 
 1.9535e-07  1.2398e-02 
 1.9545e-07  1.2398e-02 
 1.9555e-07  1.2398e-02 
 1.9565e-07  1.2398e-02 
 1.9575e-07  1.2398e-02 
 1.9585e-07  1.2398e-02 
 1.9595e-07  1.2398e-02 
 1.9605e-07  1.2398e-02 
 1.9615e-07  1.2398e-02 
 1.9625e-07  1.2398e-02 
 1.9635e-07  1.2398e-02 
 1.9645e-07  1.2398e-02 
 1.9655e-07  1.2398e-02 
 1.9665e-07  1.2398e-02 
 1.9675e-07  1.2398e-02 
 1.9685e-07  1.2398e-02 
 1.9695e-07  1.2398e-02 
 1.9705e-07  1.2398e-02 
 1.9715e-07  1.2398e-02 
 1.9725e-07  1.2398e-02 
 1.9735e-07  1.2398e-02 
 1.9745e-07  1.2398e-02 
 1.9755e-07  1.2398e-02 
 1.9765e-07  1.2398e-02 
 1.9775e-07  1.2398e-02 
 1.9785e-07  1.2398e-02 
 1.9795e-07  1.2398e-02 
 1.9805e-07  1.2398e-02 
 1.9815e-07  1.2398e-02 
 1.9825e-07  1.2398e-02 
 1.9835e-07  1.2398e-02 
 1.9845e-07  1.2398e-02 
 1.9855e-07  1.2398e-02 
 1.9865e-07  1.2398e-02 
 1.9875e-07  1.2398e-02 
 1.9885e-07  1.2398e-02 
 1.9895e-07  1.2398e-02 
 1.9905e-07  1.2398e-02 
 1.9915e-07  1.2398e-02 
 1.9925e-07  1.2398e-02 
 1.9935e-07  1.2398e-02 
 1.9945e-07  1.2398e-02 
 1.9955e-07  1.2398e-02 
 1.9965e-07  1.2398e-02 
 1.9975e-07  1.2398e-02 
 1.9985e-07  1.2398e-02 
 1.9995e-07  1.2398e-02 
 2.0000e-07  1.2398e-02 
